tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1926181370453254310',好玩！ https://t.co/JlP936l35Y,ja,Tweet,3,37,0,4,4539,2025-05-24 15:40:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Grsrt_CWEAAN9nB.jpg
'1926216885554606285',@luoling8192 我会一直看着你👁️,zh,Reply,0,2,0,0,167,2025-05-24 18:01:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1926191338833187249',@hHWlVJciOu https://t.co/hN5qD4AaJG,qme,Reply,0,2,0,1,138,2025-05-24 16:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://sekai.best/card/763,,
'1926182745081823579',@ena_mzk 你这个文案有一种 leo/need 解散的伤感………………不是说好的组一辈子乐…不对我走错片场了,zh,Reply,0,8,0,1,590,2025-05-24 15:45:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1926181444851753164',@colmugx 还真是,zh,Reply,0,3,0,0,219,2025-05-24 15:40:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1926118947897643395',@AcboxLiu 舞萌（舞萌）,ja,Reply,0,2,0,0,157,2025-05-24 11:31:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925939556303388866',一辆二手三轮车，九是八敢七出去,zh,Tweet,2,68,3,8,6870,2025-05-23 23:39:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925939146570248455',#推特小剧场 https://t.co/DYrCWwnH3t,qme,Tweet,2,50,0,3,4055,2025-05-23 23:37:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#推特小剧场,,photo,https://pbs.twimg.com/media/GrpPcJcXgAAabWs.jpg
'1925923252997669290',@PenngXiao 等 kotlin 有 vscode 生态里能用的插件再说吧,zh,Reply,0,9,0,1,2852,2025-05-23 22:34:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925922623667519771',@LostAttractor 说反了吧，不是 aosp 已经没了但内核还在跑 linux 吗,zh,Reply,0,4,0,1,699,2025-05-23 22:31:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925777495795650590',@tualatrix 太棒了，喜欢这种纯粹的自发连系起来的感觉,zh,Reply,0,8,0,1,1499,2025-05-23 12:55:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925777231533441318',我什么时候看到 CSS 笑话才能不笑喷,zh,Tweet,3,87,2,2,3677,2025-05-23 12:54:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925767159336120814',不懂就问，这是心醉余花 mnr 吗（ https://t.co/NUQ90p5Q2q,zh,Tweet,0,7,0,0,1043,2025-05-23 12:14:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GrmzBI7WIAAZ91L.jpg
'1925729320875528322',其实很多时候，寥寥数言用谷歌搜索出 stackoverflow 点开来看，还是比讲给 AI 然后等 AI 推理要更快更省心的，而且更重要的是不会打断心流🤔,zh,Tweet,1,41,3,5,3000,2025-05-23 09:43:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925764013335392527',@ngwwj 确实，还可以看到评论区“注意这有坑”,zh,Reply,0,1,0,0,59,2025-05-23 12:01:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925763869059805549',@Nah1daBuer 太对了，和“你的下一台电脑何必是电脑”有的一拼,zh,Reply,0,2,0,0,150,2025-05-23 12:01:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925763663199162731',"恭喜洛灵🎉
作为你多年的朋友而感到骄傲🥳",zh,Tweet,0,47,1,1,3699,2025-05-23 12:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925729948708344260',@jsc10697 @hsn8086 店无书砸🤣,zh,Reply,0,4,0,0,142,2025-05-23 09:46:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925702081140150307',为被裁的那哥们默哀一秒钟，希望走之前开过庆功会了吧😔,zh,Tweet,0,23,0,1,2060,2025-05-23 07:55:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925696939267444945',@dXqwq_Official @nyaaion 舞萌dX,ja,Reply,0,1,0,1,48,2025-05-23 07:35:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925683266868097074',@L_eacc 今年美股收益率：1%,ja,Reply,0,1,0,0,114,2025-05-23 06:40:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925682705838047578',@hibikedoraki 怎么是 0.75x，3.7 还是 2x,zh,Reply,0,0,0,1,29,2025-05-23 06:38:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925605447610114156',@LostAttractor @mhtqwq x86 没意思（,zh,Reply,0,1,0,0,1339,2025-05-23 01:31:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1925603092546171104',@peter12ji @mhtqwq 虚拟机既然能有 windows 那就一定有搞头，这么一台设备可折腾的价值太高了x,zh,Reply,0,4,0,0,930,2025-05-23 01:22:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1925515649792843970',@hibikedoraki 代码还好，js 可以跑在很多平台上，国内可访问性是比较大的问题,zh,Reply,0,0,0,0,33,2025-05-22 19:34:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925515252260905296',@Lakr233 你是标准语言模型,zh,Reply,0,2,0,0,179,2025-05-22 19:33:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925484938675331174',@Lakr233 我是大语言模型,ja,Reply,0,5,0,0,274,2025-05-22 17:32:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925438999159873825',我也觉得，但我相信我是因为上班了没时间导致的🥹,zh,Tweet,0,29,2,0,2078,2025-05-22 14:30:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1925284907829563499',@manateelazycat 话说你们卖软件吗，就是如果我自己的服务器想跑你们的软件,zh,Reply,0,4,0,0,319,2025-05-22 04:17:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924873006138196303',@miumcii 原来你是计算机专业（？,zh,Reply,0,5,0,1,436,2025-05-21 01:01:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924770309129060654',@luoling8192 不要年纪轻轻就有我的烦恼啊😭,zh,Reply,0,10,0,0,411,2025-05-20 18:12:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924502120839213343',@QQChang777 出全新 pencil pro（）,ja,Reply,0,3,0,0,117,2025-05-20 00:27:15,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,
'1924501873333305357',全款拿下 https://t.co/ZtCUEFQ47i,ja,Tweet,0,14,0,1,809,2025-05-20 00:26:16,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,photo,https://pbs.twimg.com/media/GrU0P8qbEAAXpuG.jpg
'1924428350728392759',@AMd3xCB6 能，从小就能,zh,Reply,0,1,0,0,188,2025-05-19 19:34:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924427963195703792',以后我要是开公司招人我就写，加分项：玩过几年 maimai（写过插件，做过私服）,zh,Tweet,4,59,0,1,3602,2025-05-19 19:32:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924427511943024817',@Eru_Usagi_ 那文学作品总得比生活更有仪式感一点的,zh,Reply,0,17,0,1,820,2025-05-19 19:30:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924192481538875617',"俄士，杭州
feat. 你怎么还在拍小人 https://t.co/lXZtmJdM9k",zh,Tweet,0,17,0,0,1025,2025-05-19 03:56:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GrQa2t8W4AAg6bx.jpg,https://pbs.twimg.com/media/GrQa2uKXgAAN436.jpg,https://pbs.twimg.com/media/GrQa2uHWUAA6kQj.jpg,https://pbs.twimg.com/media/GrQa2xNWQAAfnkp.jpg"
'1924015040711307471',@myccyycy @llennchan2003 这个是 claude code，跑在命令行里的,zh,Reply,0,1,0,1,87,2025-05-18 16:11:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1923489826952839256',"感觉
- 公司的工作
- 自己的项目
- 开源的贡献
很难都做得很好
都想做的话肯定要生活大打折扣+不睡觉",zh,Tweet,7,189,5,28,12172,2025-05-17 05:24:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1924009353574744556',@Gzx7301S @heroic2013 工作的正反馈还有同事和 leader 的认可，这是一个人做事所得不到的,zh,Reply,0,2,0,0,28,2025-05-18 15:49:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1924009209961775464',@asahinaXmafuyu 我是小白猫,zh,Reply,0,7,0,1,222,2025-05-18 15:48:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1923985695963771065',太有道理了,ja,Tweet,1,19,1,2,1209,2025-05-18 14:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1923919911409287272',"某位土生土长的上海人没吃过滨寿司 于是带他来吃一吃
feat. 我怎么又在拍小人 https://t.co/g7YL7T92Pr",zh,Tweet,4,101,1,9,4041,2025-05-18 09:53:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GrMi8zMWgAAfZeM.jpg,https://pbs.twimg.com/media/GrMi84sWUAAqAcp.jpg,https://pbs.twimg.com/media/GrMi844XkAAXtJ-.jpg"
'1923805739677778398',"好累…
某些事情不结束的话 永远永远都会被困住…
每次陷进去时都感到整个世界都在分崩离析…",zh,Tweet,0,28,0,2,1774,2025-05-18 02:20:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1923796160537587826',上端着满满一杯水喝 差点撒新电脑上🥲,zh,Tweet,0,15,0,0,861,2025-05-18 01:42:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1923699866724962373',@QuantumTransf 这是水题和它没有多项式做法不冲突.cpp,zh,Reply,0,9,0,0,258,2025-05-17 19:19:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1923680641864040866',Salsheen,nl,Tweet,0,9,1,2,1224,2025-05-17 18:02:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1923671465972691211',"这也太可爱了吧，我要把我的置顶换成这张
前一张置顶：https://t.co/kvVYDyHElx",zh,Tweet,3,19,0,0,10951,2025-05-17 17:26:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/lcMenci/status/1864372413276017138,,
'1923498647817519567',@strrlthedev 达成的工作量上是个人项目最多，但是花的时间是上班最多…,zh,Reply,0,8,0,1,766,2025-05-17 05:59:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922968495387500617',RT @undefined: みのはる幼馴染if https://t.co/XIuGs3czZk,ja,Retweet,210,3008,414,5,48409,2025-05-15 18:53:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gq_Bp0XaAAETrQ2.jpg,https://pbs.twimg.com/media/Gq_Bp1CXsAA9Ofh.jpg"
'1922925977253843191',"RT @undefined: @qianluo89604542 .              ／＞　 フ
               | 　_　_| 
          ／` ミ__^ノ 
         /　　　　 |
        /　 ヽ　　 ﾉ            ╱|、
       /　　 |　|　|         (˚ˎ 。7  
／￣|　　 |　|　|          |、˜〵          
(￣ヽ＿_  ヽ_)__)         じしˍ,)ノ
＼二)",ja,Retweet,14,394,17,0,6328,2025-05-15 16:04:13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1923277061453385999',@ling0322 经典问题了,zh,Reply,0,1,0,1,389,2025-05-16 15:19:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922961591999382006',"@usrbinmix 这两个反例不好
盾牌在童话故事里还是有的，小孩子都能明白
播放暂停的图标本来就是一个符号，本来就不是现实世界的实物
软盘是真的见不到了",zh,Reply,0,11,0,4,628,2025-05-15 18:25:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922927472489668656',@TaroLeohearts @llennchan2003 而我没有 backup plan,zh,Reply,0,3,0,0,62,2025-05-15 16:10:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922892619639607521',@levrhil 好美,ja,Reply,0,2,0,0,40,2025-05-15 13:51:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922602296967418304',思考 https://t.co/J4ORz3b5d8,ja,Tweet,0,23,0,4,1231,2025-05-14 18:38:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/Gq50mTcWgAAOddE.jpg
'1922377533032472615',"想了一下最近的情绪为什么这么低落
大概是因为
很害怕世界突然就变得不一样了
很害怕会被落在所有人的后面
不知不觉间我也成了那个害怕变化的人了吗？",zh,Tweet,0,56,1,6,3258,2025-05-14 03:44:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1922025750103781470',想去趟杭州（？,zh,Tweet,0,55,0,8,4511,2025-05-13 04:27:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921926365491675468',KFC！ https://t.co/YmRNVONrnN,und,Tweet,0,33,0,5,1670,2025-05-12 21:52:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GqwN1dcWYAAyHX_.jpg,https://pbs.twimg.com/media/GqwN1c7bcAARNuZ.jpg"
'1921981702718501121',@nyyddn 疯辣鸡腿堡（看着辣，实际上一点都不辣，失望了,zh,Reply,0,1,0,2,102,2025-05-13 01:32:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1921441549566554349',符合原作,ja,Tweet,1,14,1,3,1491,2025-05-11 13:45:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921391941649932354',@asahinaXmafuyu ← 并没有四处漂泊但也没有归属感,zh,Reply,0,13,0,3,422,2025-05-11 10:28:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921262106193584549',@Lakr233 @Eru_Usagi_ @zhizijun 日本那么多好吃的你…,zh,Reply,0,3,0,0,135,2025-05-11 01:52:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921182228739957166',@luoling8192 洛灵的审美真的太棒了,zh,Reply,0,5,0,0,456,2025-05-10 20:35:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921175342175101341',@Lakr233 @vanillaCitron tg：🤡,und,Reply,0,3,0,0,146,2025-05-10 20:07:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1920692233289802235',相信我，只要别写那个，源和目标反着来，寻址语法毫无逻辑，的 AT&amp;T 汇编的话，x86 汇编真的是一个入门很容易的东西,zh,Tweet,13,90,2,11,10342,2025-05-09 12:08:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1921174769187078319',@YonneJ arm 是另一个平台，这里讲的是 x86 平台,zh,Reply,0,1,0,1,66,2025-05-10 20:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1920917639246839902',@QuantumTransf @nyyddn @qwqbebe 舞萌吃特有的奇妙比喻,ja,Reply,0,4,0,0,78,2025-05-10 03:03:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1920851273122783603',"@nyyddn @qwqbebe movq 还好，movq 就是 mov qword ptr
主要是 $ % 这些东西，还有顺序，还有 () 括号寻址的语法",zh,Reply,0,1,0,0,40,2025-05-09 22:40:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1920850404398506337',@qwqbebe @lilian_lilifox 喜欢我 di si dx cx r8 r9 的传参顺序吗.asm,zh,Reply,0,4,0,1,124,2025-05-09 22:36:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1920850220994244708',@qwqbebe @nyyddn 太寄了，完全不可读😭😭,zh,Reply,0,3,0,1,43,2025-05-09 22:35:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1920692590447313039',@real_kai42 全程定位感觉会很耗电…而且这个号好像不干净，注册不了 tg,zh,Reply,0,0,0,2,573,2025-05-09 12:09:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1919952250082099417',"RT @undefined: 你想过，如果能用 Vue 和前端工具链编写和编排提示词，会是什么感觉吗？
https://t.co/9yKjHq7P1n

五一节日期间去 rua 了一波 Velin 这个项目，大量阅读了 Vue，Vike，Histoire 的源代码，学到了很多知识后弄了出来，从底层来说，确实是把 SSR 拿来做提示词渲染了，只不过要做的特殊处理还有很多

至于为什么要这么做，是因为去年就知道 Cursor 他们在做 JSX 写提示词的方案，而相比 MDX/JSX，我自己更喜欢 VitePress 那样 Markdown 和 Vue 混写的感觉，这个念想已经想了快一年了，现在才实现出来 😋

未来的话，还是想把各种基础的提示词弄成组件，实现组合式提示词，比如 ReAct，COT 这样的...

昨天把参数自动识别也做出来了，可以做个简单的 playground 像 Dify 那样有个 prompt editor",zh,Retweet,8,27,3,1,4697,2025-05-07 11:07:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://github.com/luoling8192/velin,photo,https://pbs.twimg.com/media/GqUI1h7aYAAsh7-.jpg
'1919812757978849284',@Lakr233 背后必有高人指点,zh,Reply,0,2,0,0,235,2025-05-07 01:53:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1919812458304438717',@0xfaner 孤独😔,ja,Reply,0,2,0,0,39,2025-05-07 01:52:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1919812376767111662',@Eru_Usagi_ 太可爱了 贴贴！,zh,Reply,0,7,0,1,555,2025-05-07 01:51:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1919783310672224526',Cursor 也太草台班子了，搜索 extension 的时候名字里带着冒号 : 就 503 了 https://t.co/d2zDolGgOc,zh,Tweet,1,32,1,2,2757,2025-05-06 23:56:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GqRwrn6a0AAqrWY.png
'1919381646706712942',RT @undefined: 中学🍑🎨 https://t.co/1dXMUgbJGD,ja,Retweet,160,2522,292,1,31805,2025-05-05 21:20:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqMDbnWakAAr5Lu.jpg
'1919230549677277569',zfs：鸟加了 https://t.co/zkoL5jI5YE,zh,Tweet,0,44,0,4,2299,2025-05-05 11:19:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/lcMenci/status/1919230549677277569/photo/1,,
'1919231383467135161',@furyouindouairi 绝赞小 p 了,zh,Reply,0,3,0,0,55,2025-05-05 11:23:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1918764484677509161',@Eru_Usagi_ 我去了两次香港逛了好多地方也没兴趣坐这个（）,zh,Reply,0,6,0,3,692,2025-05-04 04:27:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918763543131750637',（按自己经济独立前的情况做的 https://t.co/HrrENQ4UXN,zh,Tweet,3,25,0,5,3330,2025-05-04 04:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GqDRRVgaMAAxCQG.jpg,https://pbs.twimg.com/media/GqDRRVgboAAMDEn.jpg"
'1918601722039320892',苹果 AI 最有用的一集 https://t.co/fWOxn2yNsA,zh,Tweet,10,201,6,2,19387,2025-05-03 17:41:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqA-GHwb0AA2g_b.jpg
'1918709191415636093',@gonnabeatyoup @xiaotongliu51 嗯,ja,Reply,0,0,0,1,108,2025-05-04 00:48:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1918707365983248892',我为什么不是沪爷.gif https://t.co/6gv3TeoYb9,zh,Tweet,0,70,1,9,7109,2025-05-04 00:40:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqCeLXYacAARxWu.jpg
'1918709101724418305',@Lakr233 没有，只是去找上海的朋友玩玩,zh,Reply,0,2,0,0,245,2025-05-04 00:47:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1918707651267154169',"@gonnabeatyoup @xiaotongliu51 那可以选港版，双实体卡，还比较好买到
我是想要 esim 出去玩方便所以买的日版",zh,Reply,0,0,0,2,285,2025-05-04 00:42:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918701473396851126',@0xfaner 🥺🥺🥺,qme,Reply,0,2,0,0,120,2025-05-04 00:17:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918700962291888401',@gonnabeatyoup @xiaotongliu51 我的是日版 15pro，有实体 sim 和 esim 双卡双待 https://t.co/LkSAmJ61Ma,zh,Reply,0,0,0,1,438,2025-05-04 00:15:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqCYWrsaAAANB2P.jpg
'1918628037043912989',"小正方形边长 a，大小正方形边长差是 b

ab=4
b(a+b)=ab+b^2=7

b=sqrt(3)
a=4/sqrt(3)

a^2=16/3",zh,Tweet,0,13,0,1,2189,2025-05-03 19:25:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918336260600631679',"「你即将走上这条不归之路，一但前进，你将无法撤回当前的决定。」
「和***进行对话就会告别这个时代。」",zh,Tweet,0,28,1,3,3322,2025-05-03 00:06:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918331399599456433',"昨晚今晚各出了 10 股 $msft
大盘形势不好，找机会逐渐减持了",zh,Tweet,0,20,0,0,1233,2025-05-02 23:47:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918225611077845493',活在别人的世界里纠结「正确和错误」是没有意义的，只有自己的生活开心了才是属于自己的,zh,Tweet,1,21,1,0,1183,2025-05-02 16:46:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1918185365552398451',"gzx：我焊元器件的时候经常把元器件点亮
我：就是，焊着焊着，灯就直接亮了
yr：嗯，严重一点的话了，灯就直接灭了",zh,Tweet,0,52,2,3,2573,2025-05-02 14:06:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917915710455689222',@Xiao_QingZheng 可爱！,zh,Reply,0,0,0,0,68,2025-05-01 20:15:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917915052528857434',@hibikedoraki 想起了算法导论封面（,zh,Reply,0,0,0,0,34,2025-05-01 20:12:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917914094822420964',"想起当年算法竞赛圈子的朋友
这个数其实也不惊讶",zh,Tweet,0,96,1,4,10302,2025-05-01 20:08:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917892360773734781',"樱雪？！
@yingxue20747802 https://t.co/tH2LT5RzW2",ja,Tweet,0,8,0,0,894,2025-05-01 18:42:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/Gp247knbwAA2fi8.jpg
'1917661009566917045',@asahinaXmafuyu 说明很有特色 ✓,ja,Reply,0,3,0,0,103,2025-05-01 03:23:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917644876201746700',@yozuha15 喵 好可爱！,zh,Reply,0,6,0,1,175,2025-05-01 02:19:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917568339792257136',@AcboxLiu 那你是 @ayakaneko 的潜在客户了,zh,Reply,0,5,0,1,288,2025-04-30 21:14:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917567207409869144',@huige545 草，舞萌的世界真小,ja,Reply,0,1,0,0,36,2025-04-30 21:10:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917555054879596889',@ayakaneko 好耶,ja,Reply,0,2,0,0,137,2025-04-30 20:22:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1917496802452070770',@ZaindORp 摄影巨头又添一员猛将 —— 婚纱器材城,zh,Reply,1,34,0,1,2687,2025-04-30 16:30:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
